Date,Country,AreaCode,Area,TotalCases
2020-04-19,Scotland,S08000015,Ayrshire and Arran,586
2020-04-19,Scotland,S08000016,Borders,237
2020-04-19,Scotland,S08000017,Dumfries and Galloway,229
2020-04-19,Scotland,S08000029,Fife,532
2020-04-19,Scotland,S08000019,Forth Valley,509
2020-04-19,Scotland,S08000020,Grampian,464
2020-04-19,Scotland,S08000031,Greater Glasgow and Clyde,1949
2020-04-19,Scotland,S08000022,Highland,197
2020-04-19,Scotland,S08000032,Lanarkshire,1022
2020-04-19,Scotland,S08000024,Lothian,1344
2020-04-19,Scotland,S08000025,Orkney,5
2020-04-19,Scotland,S08000026,Shetland,51
2020-04-19,Scotland,S08000030,Tayside,1056
2020-04-19,Scotland,S08000028,Western Isles,6
2020-04-19,Scotland,,Golden Jubilee National Hospital,
