Date,Country,AreaCode,Area,TotalCases
2020-04-15,Scotland,S08000015,Ayrshire and Arran,457
2020-04-15,Scotland,S08000016,Borders,215
2020-04-15,Scotland,S08000017,Dumfries and Galloway,207
2020-04-15,Scotland,S08000029,Fife,424
2020-04-15,Scotland,S08000019,Forth Valley,380
2020-04-15,Scotland,S08000020,Grampian,357
2020-04-15,Scotland,S08000031,Greater Glasgow and Clyde,1661
2020-04-15,Scotland,S08000022,Highland,180
2020-04-15,Scotland,S08000032,Lanarkshire,873
2020-04-15,Scotland,S08000024,Lothian,1040
2020-04-15,Scotland,S08000025,Orkney,5
2020-04-15,Scotland,S08000026,Shetland,45
2020-04-15,Scotland,S08000030,Tayside,898
2020-04-15,Scotland,S08000028,Western Isles,6
2020-04-15,Scotland,,Golden Jubilee National Hospital,
