Date,Country,AreaCode,Area,TotalCases
2020-04-14,Scotland,S08000015,Ayrshire and Arran,416
2020-04-14,Scotland,S08000016,Borders,208
2020-04-14,Scotland,S08000017,Dumfries and Galloway,199
2020-04-14,Scotland,S08000029,Fife,397
2020-04-14,Scotland,S08000019,Forth Valley,367
2020-04-14,Scotland,S08000020,Grampian,335
2020-04-14,Scotland,S08000031,Greater Glasgow and Clyde,1575
2020-04-14,Scotland,S08000022,Highland,168
2020-04-14,Scotland,S08000032,Lanarkshire,822
2020-04-14,Scotland,S08000024,Lothian,989
2020-04-14,Scotland,S08000025,Orkney,5
2020-04-14,Scotland,S08000026,Shetland,45
2020-04-14,Scotland,S08000030,Tayside,826
2020-04-14,Scotland,S08000028,Western Isles,6
2020-04-14,Scotland,,Golden Jubilee National Hospital,
