Date,Country,AreaCode,Area,TotalCases
2020-04-13,Scotland,S08000015,Ayrshire and Arran,390
2020-04-13,Scotland,S08000016,Borders,204
2020-04-13,Scotland,S08000017,Dumfries and Galloway,192
2020-04-13,Scotland,S08000029,Fife,383
2020-04-13,Scotland,S08000019,Forth Valley,352
2020-04-13,Scotland,S08000020,Grampian,313
2020-04-13,Scotland,S08000031,Greater Glasgow and Clyde,1486
2020-04-13,Scotland,S08000022,Highland,163
2020-04-13,Scotland,S08000032,Lanarkshire,784
2020-04-13,Scotland,S08000024,Lothian,932
2020-04-13,Scotland,S08000025,Orkney,5
2020-04-13,Scotland,S08000026,Shetland,45
2020-04-13,Scotland,S08000030,Tayside,812
2020-04-13,Scotland,S08000028,Western Isles,6
2020-04-13,Scotland,,Golden Jubilee National Hospital,
