Date,Country,AreaCode,Area,TotalCases
2020-04-17,Scotland,S08000015,Ayrshire and Arran,536
2020-04-17,Scotland,S08000016,Borders,229
2020-04-17,Scotland,S08000017,Dumfries and Galloway,209
2020-04-17,Scotland,S08000029,Fife,488
2020-04-17,Scotland,S08000019,Forth Valley,431
2020-04-17,Scotland,S08000020,Grampian,394
2020-04-17,Scotland,S08000031,Greater Glasgow and Clyde,1794
2020-04-17,Scotland,S08000022,Highland,187
2020-04-17,Scotland,S08000032,Lanarkshire,934
2020-04-17,Scotland,S08000024,Lothian,1172
2020-04-17,Scotland,S08000025,Orkney,5
2020-04-17,Scotland,S08000026,Shetland,45
2020-04-17,Scotland,S08000030,Tayside,979
2020-04-17,Scotland,S08000028,Western Isles,6
2020-04-17,Scotland,,Golden Jubilee National Hospital,
