Date,Country,AreaCode,Area,TotalCases
2020-03-16,England,E10000014,Hampshire,55
2020-03-16,England,E09000014,Haringey,16
2020-03-16,England,E09000015,Harrow,14
2020-03-16,England,E06000001,Hartlepool,0
2020-03-16,England,E09000016,Havering,5
2020-03-16,England,E06000019,"Herefordshire, County of",1
2020-03-16,England,E10000015,Hertfordshire,29
2020-03-16,England,E09000017,Hillingdon,13
2020-03-16,England,E09000018,Hounslow,12
2020-03-16,England,E06000046,Isle of Wight,1
2020-03-16,England,E09000019,Islington,11
2020-03-16,England,E09000020,Kensington and Chelsea,43
2020-03-16,England,E10000016,Kent,12
2020-03-16,England,E06000010,"Kingston upon Hull, City of",1
2020-03-16,England,E09000021,Kingston upon Thames,2
2020-03-16,England,E08000034,Kirklees,2
2020-03-16,England,E08000011,Knowsley,0
2020-03-16,England,E09000022,Lambeth,26
2020-03-16,England,E10000017,Lancashire,8
2020-03-16,England,E08000035,Leeds,14
2020-03-16,England,E06000016,Leicester,1
2020-03-16,England,E10000018,Leicestershire,5
2020-03-16,England,E09000023,Lewisham,17
2020-03-16,England,E10000019,Lincolnshire,4
2020-03-16,England,E08000012,Liverpool,6
2020-03-16,England,E06000032,Luton,3
2020-03-16,England,E08000003,Manchester,8
2020-03-16,England,E06000035,Medway,2
2020-03-16,England,E09000024,Merton,12
2020-03-16,England,E06000002,Middlesbrough,0
2020-03-16,England,E06000042,Milton Keynes,3
2020-03-16,England,E08000021,Newcastle upon Tyne,5
2020-03-16,England,E09000025,Newham,3
2020-03-16,England,E10000020,Norfolk,2
2020-03-16,England,E06000012,North East Lincolnshire,0
2020-03-16,England,E06000013,North Lincolnshire,1
2020-03-16,England,E06000024,North Somerset,2
2020-03-16,England,E08000022,North Tyneside,3
2020-03-16,England,E10000023,North Yorkshire,6
2020-03-16,England,E10000021,Northamptonshire,12
2020-03-16,England,E06000057,Northumberland,0
2020-03-16,England,E06000018,Nottingham,10
2020-03-16,England,E10000024,Nottinghamshire,14
2020-03-16,England,E08000004,Oldham,10
2020-03-16,England,E10000025,Oxfordshire,23
2020-03-16,England,E06000031,Peterborough,1
2020-03-16,England,E06000026,Plymouth,2
2020-03-16,England,E06000044,Portsmouth,1
2020-03-16,England,E06000038,Reading,3
2020-03-16,England,E09000026,Redbridge,2
2020-03-16,England,E06000003,Redcar and Cleveland,0
2020-03-16,England,E09000027,Richmond upon Thames,2
2020-03-16,England,E08000005,Rochdale,4
2020-03-16,England,E08000018,Rotherham,2
2020-03-16,England,E06000017,Rutland,0
2020-03-16,England,E08000006,Salford,1
2020-03-16,England,E08000028,Sandwell,4
2020-03-16,England,E08000014,Sefton,1
2020-03-16,England,E08000019,Sheffield,15
2020-03-16,England,E06000051,Shropshire,2
2020-03-16,England,E06000039,Slough,2
2020-03-16,England,E08000029,Solihull,1
2020-03-16,England,E10000027,Somerset,3
2020-03-16,England,E06000025,South Gloucestershire,5
2020-03-16,England,E08000023,South Tyneside,0
2020-03-16,England,E06000045,Southampton,1
2020-03-16,England,E06000033,Southend-on-Sea,3
2020-03-16,England,E09000028,Southwark,33
2020-03-16,England,E08000013,St. Helens,1
2020-03-16,England,E10000028,Staffordshire,7
2020-03-16,England,E08000007,Stockport,3
2020-03-16,England,E06000004,Stockton-on-Tees,2
2020-03-16,England,E06000021,Stoke-on-Trent,0
2020-03-16,England,E10000029,Suffolk,3
2020-03-16,England,E08000024,Sunderland,1
2020-03-16,England,E10000030,Surrey,25
2020-03-16,England,E09000029,Sutton,11
2020-03-16,England,E06000030,Swindon,2
2020-03-16,England,E08000008,Tameside,3
2020-03-16,England,E06000020,Telford and Wrekin,0
2020-03-16,England,E06000034,Thurrock,1
2020-03-16,England,E06000027,Torbay,7
2020-03-16,England,E09000030,Tower Hamlets,12
2020-03-16,England,E08000009,Trafford,7
2020-03-16,England,E08000036,Wakefield,3
2020-03-16,England,E08000030,Walsall,11
2020-03-16,England,E09000031,Waltham Forest,4
2020-03-16,England,E09000032,Wandsworth,20
2020-03-16,England,E06000007,Warrington,1
2020-03-16,England,E10000031,Warwickshire,4
2020-03-16,England,E06000037,West Berkshire,3
2020-03-16,England,E10000032,West Sussex,5
2020-03-16,England,E09000033,Westminster,37
2020-03-16,England,E08000010,Wigan,3
2020-03-16,England,E06000054,Wiltshire,7
2020-03-16,England,E06000040,Windsor and Maidenhead,6
2020-03-16,England,E08000015,Wirral,5
2020-03-16,England,E06000041,Wokingham,6
2020-03-16,England,E08000031,Wolverhampton,11
2020-03-16,England,E10000034,Worcestershire,3
2020-03-16,England,E06000014,York,4
