Date,Country,AreaCode,Area,TotalCases
2020-04-23,Scotland,S08000015,Ayrshire and Arran,653
2020-04-23,Scotland,S08000016,Borders,248
2020-04-23,Scotland,S08000017,Dumfries and Galloway,235
2020-04-23,Scotland,S08000029,Fife,619
2020-04-23,Scotland,S08000019,Forth Valley,604
2020-04-23,Scotland,S08000020,Grampian,602
2020-04-23,Scotland,S08000031,Greater Glasgow and Clyde,2250
2020-04-23,Scotland,S08000022,Highland,214
2020-04-23,Scotland,S08000032,Lanarkshire,1155
2020-04-23,Scotland,S08000024,Lothian,1604
2020-04-23,Scotland,S08000025,Orkney,6
2020-04-23,Scotland,S08000026,Shetland,54
2020-04-23,Scotland,S08000030,Tayside,1159
2020-04-23,Scotland,S08000028,Western Isles,6
2020-04-23,Scotland,,Golden Jubilee National Hospital,
