Date,Country,AreaCode,Area,TotalCases
2020-03-28,England,E06000001,Hartlepool,7
2020-03-28,England,E06000002,Middlesbrough,19
2020-03-28,England,E06000003,Redcar and Cleveland,15
2020-03-28,England,E06000004,Stockton-on-Tees,29
2020-03-28,England,E06000005,Darlington,14
2020-03-28,England,E06000006,Halton,12
2020-03-28,England,E06000007,Warrington,19
2020-03-28,England,E06000008,Blackburn with Darwen,10
2020-03-28,England,E06000009,Blackpool,10
2020-03-28,England,E06000010,"Kingston upon Hull, City of",5
2020-03-28,England,E06000011,East Riding of Yorkshire,26
2020-03-28,England,E06000012,North East Lincolnshire,8
2020-03-28,England,E06000013,North Lincolnshire,7
2020-03-28,England,E06000014,York,19
2020-03-28,England,E06000015,Derby,100
2020-03-28,England,E06000016,Leicester,65
2020-03-28,England,E06000017,Rutland,2
2020-03-28,England,E06000018,Nottingham,91
2020-03-28,England,E06000019,"Herefordshire, County of",25
2020-03-28,England,E06000020,Telford and Wrekin,23
2020-03-28,England,E06000021,Stoke-on-Trent,27
2020-03-28,England,E06000022,Bath and North East Somerset,32
2020-03-28,England,E06000023,"Bristol, City of",65
2020-03-28,England,E06000024,North Somerset,31
2020-03-28,England,E06000025,South Gloucestershire,49
2020-03-28,England,E06000026,Plymouth,39
2020-03-28,England,E06000027,Torbay,25
2020-03-28,England,E06000030,Swindon,18
2020-03-28,England,E06000031,Peterborough,20
2020-03-28,England,E06000032,Luton,53
2020-03-28,England,E06000033,Southend-on-Sea,23
2020-03-28,England,E06000034,Thurrock,33
2020-03-28,England,E06000035,Medway,50
2020-03-28,England,E06000036,Bracknell Forest,17
2020-03-28,England,E06000037,West Berkshire,36
2020-03-28,England,E06000038,Reading,27
2020-03-28,England,E06000039,Slough,69
2020-03-28,England,E06000040,Windsor and Maidenhead,44
2020-03-28,England,E06000041,Wokingham,23
2020-03-28,England,E06000042,Milton Keynes,71
2020-03-28,England,E06000043,Brighton and Hove,33
2020-03-28,England,E06000044,Portsmouth,64
2020-03-28,England,E06000045,Southampton,41
2020-03-28,England,E06000046,Isle of Wight,10
2020-03-28,England,E06000047,County Durham,69
2020-03-28,England,E06000049,Cheshire East,42
2020-03-28,England,E06000050,Cheshire West and Chester,31
2020-03-28,England,E06000051,Shropshire,56
2020-03-28,England,E06000052,Cornwall and Isles of Scilly,56
2020-03-28,England,E06000054,Wiltshire,58
2020-03-28,England,E06000055,Bedford,25
2020-03-28,England,E06000056,Central Bedfordshire,48
2020-03-28,England,E06000057,Northumberland,53
2020-03-28,England,E06000058,"Bournemouth, Christchurch and Poole",25
2020-03-28,England,E06000059,Dorset,30
2020-03-28,England,E08000001,Bolton,33
2020-03-28,England,E08000002,Bury,40
2020-03-28,England,E08000003,Manchester,76
2020-03-28,England,E08000004,Oldham,73
2020-03-28,England,E08000005,Rochdale,52
2020-03-28,England,E08000006,Salford,78
2020-03-28,England,E08000007,Stockport,66
2020-03-28,England,E08000008,Tameside,52
2020-03-28,England,E08000009,Trafford,64
2020-03-28,England,E08000010,Wigan,30
2020-03-28,England,E08000011,Knowsley,19
2020-03-28,England,E08000012,Liverpool,132
2020-03-28,England,E08000013,St. Helens,33
2020-03-28,England,E08000014,Sefton,35
2020-03-28,England,E08000015,Wirral,40
2020-03-28,England,E08000016,Barnsley,62
2020-03-28,England,E08000017,Doncaster,38
2020-03-28,England,E08000018,Rotherham,57
2020-03-28,England,E08000019,Sheffield,361
2020-03-28,England,E08000021,Newcastle upon Tyne,135
2020-03-28,England,E08000022,North Tyneside,46
2020-03-28,England,E08000023,South Tyneside,22
2020-03-28,England,E08000024,Sunderland,68
2020-03-28,England,E08000025,Birmingham,428
2020-03-28,England,E08000026,Coventry,54
2020-03-28,England,E08000027,Dudley,83
2020-03-28,England,E08000028,Sandwell,116
2020-03-28,England,E08000029,Solihull,54
2020-03-28,England,E08000030,Walsall,108
2020-03-28,England,E08000031,Wolverhampton,141
2020-03-28,England,E08000032,Bradford,37
2020-03-28,England,E08000033,Calderdale,15
2020-03-28,England,E08000034,Kirklees,38
2020-03-28,England,E08000035,Leeds,95
2020-03-28,England,E08000036,Wakefield,40
2020-03-28,England,E08000037,Gateshead,31
2020-03-28,England,E09000002,Barking and Dagenham,93
2020-03-28,England,E09000003,Barnet,117
2020-03-28,England,E09000004,Bexley,102
2020-03-28,England,E09000005,Brent,295
2020-03-28,England,E09000006,Bromley,217
2020-03-28,England,E09000007,Camden,115
2020-03-28,England,E09000008,Croydon,261
2020-03-28,England,E09000009,Ealing,241
2020-03-28,England,E09000010,Enfield,144
2020-03-28,England,E09000011,Greenwich,148
2020-03-28,England,E09000012,Hackney and City of London,151
2020-03-28,England,E09000013,Hammersmith and Fulham,124
2020-03-28,England,E09000014,Haringey,127
2020-03-28,England,E09000015,Harrow,225
2020-03-28,England,E09000016,Havering,101
2020-03-28,England,E09000017,Hillingdon,140
2020-03-28,England,E09000018,Hounslow,139
2020-03-28,England,E09000019,Islington,131
2020-03-28,England,E09000020,Kensington and Chelsea,123
2020-03-28,England,E09000021,Kingston upon Thames,66
2020-03-28,England,E09000022,Lambeth,318
2020-03-28,England,E09000023,Lewisham,188
2020-03-28,England,E09000024,Merton,141
2020-03-28,England,E09000025,Newham,195
2020-03-28,England,E09000026,Redbridge,128
2020-03-28,England,E09000027,Richmond upon Thames,83
2020-03-28,England,E09000028,Southwark,319
2020-03-28,England,E09000029,Sutton,82
2020-03-28,England,E09000030,Tower Hamlets,160
2020-03-28,England,E09000031,Waltham Forest,154
2020-03-28,England,E09000032,Wandsworth,265
2020-03-28,England,E09000033,Westminster,206
2020-03-28,England,E10000002,Buckinghamshire,115
2020-03-28,England,E10000003,Cambridgeshire,85
